Word,Word-ID,Syn-ID,Synonym,CEFR,Strength,Syllabel,Word family,Meaning,Onset for first letter,,Onser for seconf letter
see,25453,14826,recognize,3,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,19586,espy,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,24024,scrutinize,-1,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,24220,distinguish,4,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,31549,contemplate,6,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,31550,stare,4,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,31551,scope,5,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,31610,look,1,1,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,31764,take notice,3,3,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
see,25453,31768,mind,3,2,1,None,"{'Noun': [""the seat within a bishop's diocese where his cathedral is located""], 'Verb': ['perceive by sight or have the power to perceive by sight', 'perceive (an idea or situation', 'perceive or be contemporaneous with', ""imagine; conceive of; see in one's mind"", 'deem to be', 'get to know or become aware of, usually accidentally', 'see or watch', 'come together', 'find out, learn, or determine with certainty, usually by making an inquiry or other effort', 'be careful or certain to do something; make certain of something', 'go to see for professional or business reasons', 'go to see for a social visit', 'go to see a place, as for entertainment', 'take charge of or deal with', 'receive as a specified guest', 'date regularly; have a steady relationship with', 'see and understand, have a good eye', 'deliberate or decide', 'observe as if with an eye', 'observe, check out, and look over carefully or inspect', 'undergo or live through a difficult experience', 'accompany or escort', 'match or meet', 'make sense of; assign a meaning to']}","['bee', 'cee', 'dee', 'fee', 'gee', 'lee', 'nee', 'pee', 'ree', 'see', 'tee', 'vee', 'wee', 'yee', 'zee']",,bee;cee;dee;fee;gee;lee;nee;pee;ree;see;tee;vee;wee;yee;zee;che;rhe;she;the;die;fie;gie;hie;lie;pie;rie;sie;tie;vie;coe;doe;foe;hoe;joe;poe;roe;soe;toe;voe;woe;yoe;cue;due;gue;hue;lue;rue;sue;tue;aye;bye;dye;eye;lye;nye;rye;sye;tye;wye;bae;dae;fae;nae;tae;wae
