user_id,response_id,quote_id,overall_score,other
15401,354,350,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>a hero is an ordinary individual who finds the strength to persevere and endure in spite of overwhelming obstacles</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">hero</input>
<input mode=""speech"" intelligibility=""3"">is</input>
<input mode=""speech"" intelligibility=""3"">an</input>
<input mode=""speech"" intelligibility=""1"">ordinary</input>
<input mode=""speech"" intelligibility=""1"">individual</input>
<input mode=""speech"" intelligibility=""2"">who</input>
<input mode=""speech"" intelligibility=""5"">finds</input>
<input mode=""speech"" intelligibility=""5"">the</input>
<input mode=""speech"" intelligibility=""3"">strength</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""2"">persevere</input>
<input mode=""speech"" intelligibility=""4"">and</input>
<input mode=""speech"" intelligibility=""2"">endure</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""3"">spite</input>
<input mode=""speech"" intelligibility=""3"">of</input>
<input mode=""speech"" intelligibility=""1"">overwhelming</input>
<input mode=""speech"" intelligibility=""3"">obstacles</input>
</inputs>
"
4324,431,506,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>you dont play against opponents you play against the game of basketball</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">you</input>
<input mode=""speech"" intelligibility=""2"">dont</input>
<input mode=""speech"" intelligibility=""1"">play</input>
<input mode=""speech"" intelligibility=""2"">against</input>
<input mode=""speech"" intelligibility=""2"">opponents</input>
<input mode=""speech"" intelligibility=""3"">you</input>
<input mode=""speech"" intelligibility=""2"">play</input>
<input mode=""speech"" intelligibility=""1"">against</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">game</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">basketball</input>
</inputs>
"
18538,934,331,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>pain is temporary it may last a minute or an hour or a day or a year but eventually it will subside and something else will take its place if i quit however it lasts forever</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">pain</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""1"">temporary</input>
<input mode=""speech"" intelligibility=""6"">it</input>
<input mode=""speech"" intelligibility=""3"">may</input>
<input mode=""speech"" intelligibility=""4"">last</input>
<input mode=""speech"" intelligibility=""3"">a</input>
<input mode=""speech"" intelligibility=""5"">minute</input>
<input mode=""speech"" intelligibility=""1"">or</input>
<input mode=""speech"" intelligibility=""3"">an</input>
<input mode=""speech"" intelligibility=""1"">hour</input>
<input mode=""speech"" intelligibility=""1"">or</input>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""3"">day</input>
<input mode=""speech"" intelligibility=""1"">or</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""2"">year</input>
<input mode=""speech"" intelligibility=""2"">but</input>
<input mode=""speech"" intelligibility=""2"">eventually</input>
<input mode=""speech"" intelligibility=""4"">it</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""2"">subside</input>
<input mode=""speech"" intelligibility=""6"">and</input>
<input mode=""speech"" intelligibility=""3"">something</input>
<input mode=""speech"" intelligibility=""2"">else</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""1"">take</input>
<input mode=""speech"" intelligibility=""6"">its</input>
<input mode=""speech"" intelligibility=""2"">place</input>
<input mode=""speech"" intelligibility=""4"">if</input>
<input mode=""speech"" intelligibility=""3"">i</input>
<input mode=""speech"" intelligibility=""4"">quit</input>
<input mode=""speech"" intelligibility=""1"">however</input>
<input mode=""speech"" intelligibility=""4"">it</input>
<input mode=""speech"" intelligibility=""3"">lasts</input>
<input mode=""speech"" intelligibility=""2"">forever</input>
</inputs>
"
18501,530,10,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>it is not the strongest of the species that survive nor the most intelligent but the one most responsive to change</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""5"">is</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">strongest</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""6"">species</input>
<input mode=""speech"" intelligibility=""3"">that</input>
<input mode=""speech"" intelligibility=""2"">survive</input>
<input mode=""speech"" intelligibility=""4"">nor</input>
<input mode=""speech"" intelligibility=""3"">the</input>
<input mode=""speech"" intelligibility=""3"">most</input>
<input mode=""speech"" intelligibility=""1"">intelligent</input>
<input mode=""speech"" intelligibility=""4"">but</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""1"">one</input>
<input mode=""speech"" intelligibility=""2"">most</input>
<input mode=""speech"" intelligibility=""2"">responsive</input>
<input mode=""speech"" intelligibility=""1"">to</input>
<input mode=""speech"" intelligibility=""1"">change</input>
</inputs>
"
18501,783,171,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>many people will walk in and out of your life but only true friends will leave footprints in your heart</instance>
<inputs>
<input mode=""speech"" intelligibility=""3"">many</input>
<input mode=""speech"" intelligibility=""2"">people</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""3"">walk</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""3"">out</input>
<input mode=""speech"" intelligibility=""3"">of</input>
<input mode=""speech"" intelligibility=""2"">your</input>
<input mode=""speech"" intelligibility=""1"">life</input>
<input mode=""speech"" intelligibility=""4"">but</input>
<input mode=""speech"" intelligibility=""2"">only</input>
<input mode=""speech"" intelligibility=""2"">true</input>
<input mode=""speech"" intelligibility=""2"">friends</input>
<input mode=""speech"" intelligibility=""1"">will</input>
<input mode=""speech"" intelligibility=""4"">leave</input>
<input mode=""speech"" intelligibility=""3"">footprints</input>
<input mode=""speech"" intelligibility=""2"">in</input>
<input mode=""speech"" intelligibility=""1"">your</input>
<input mode=""speech"" intelligibility=""2"">heart</input>
</inputs>
"
18346,625,339,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>adversity cause some men to break others to break records</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">adversity</input>
<input mode=""speech"" intelligibility=""2"">cause</input>
<input mode=""speech"" intelligibility=""2"">some</input>
<input mode=""speech"" intelligibility=""2"">men</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">break</input>
<input mode=""speech"" intelligibility=""2"">others</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">break</input>
<input mode=""speech"" intelligibility=""1"">records</input>
</inputs>
"
18380,1220,162,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>tell me and ill forget</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">tell</input>
<input mode=""speech"" intelligibility=""3"">me</input>
<input mode=""speech"" intelligibility=""4"">and</input>
<input mode=""speech"" intelligibility=""1"">ill</input>
<input mode=""speech"" intelligibility=""2"">forget</input>
</inputs>
"
18310,415,71,1,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""1"" >
<instance>theres no learning without trying lots of ideas and failing lots of times</instance>
<inputs>
<input mode=""speech"" intelligibility=""1"">theres</input>
<input mode=""speech"" intelligibility=""2"">no</input>
<input mode=""speech"" intelligibility=""1"">learning</input>
<input mode=""speech"" intelligibility=""1"">without</input>
<input mode=""speech"" intelligibility=""1"">trying</input>
<input mode=""speech"" intelligibility=""1"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">ideas</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""1"">failing</input>
<input mode=""speech"" intelligibility=""1"">lots</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""2"">times</input>
</inputs>
"
7248,347,423,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>a little more persistence a little more effort and what seemed hopeless failure may turn to glorious success</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">a</input>
<input mode=""speech"" intelligibility=""1"">little</input>
<input mode=""speech"" intelligibility=""2"">more</input>
<input mode=""speech"" intelligibility=""2"">persistence</input>
<input mode=""speech"" intelligibility=""1"">a</input>
<input mode=""speech"" intelligibility=""1"">little</input>
<input mode=""speech"" intelligibility=""2"">more</input>
<input mode=""speech"" intelligibility=""2"">effort</input>
<input mode=""speech"" intelligibility=""2"">and</input>
<input mode=""speech"" intelligibility=""2"">what</input>
<input mode=""speech"" intelligibility=""2"">seemed</input>
<input mode=""speech"" intelligibility=""2"">hopeless</input>
<input mode=""speech"" intelligibility=""2"">failure</input>
<input mode=""speech"" intelligibility=""1"">may</input>
<input mode=""speech"" intelligibility=""2"">turn</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">glorious</input>
<input mode=""speech"" intelligibility=""1"">success</input>
</inputs>
"
18501,529,10,2,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""2"" >
<instance>it is not the strongest of the species that survive nor the most intelligent but the one most responsive to change</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">it</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""1"">the</input>
<input mode=""speech"" intelligibility=""2"">strongest</input>
<input mode=""speech"" intelligibility=""2"">of</input>
<input mode=""speech"" intelligibility=""4"">the</input>
<input mode=""speech"" intelligibility=""3"">species</input>
<input mode=""speech"" intelligibility=""2"">that</input>
<input mode=""speech"" intelligibility=""3"">survive</input>
<input mode=""speech"" intelligibility=""3"">nor</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""3"">most</input>
<input mode=""speech"" intelligibility=""1"">intelligent</input>
<input mode=""speech"" intelligibility=""3"">but</input>
<input mode=""speech"" intelligibility=""2"">the</input>
<input mode=""speech"" intelligibility=""1"">one</input>
<input mode=""speech"" intelligibility=""4"">most</input>
<input mode=""speech"" intelligibility=""2"">responsive</input>
<input mode=""speech"" intelligibility=""2"">to</input>
<input mode=""speech"" intelligibility=""1"">change</input>
</inputs>
"
18346,601,322,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>leadership is based on inspiration not domination on cooperation not imitation</instance>
<inputs>
<input mode=""speech"" intelligibility=""2"">leadership</input>
<input mode=""speech"" intelligibility=""4"">is</input>
<input mode=""speech"" intelligibility=""5"">based</input>
<input mode=""speech"" intelligibility=""4"">on</input>
<input mode=""speech"" intelligibility=""2"">inspiration</input>
<input mode=""speech"" intelligibility=""4"">not</input>
<input mode=""speech"" intelligibility=""5"">domination</input>
<input mode=""speech"" intelligibility=""4"">on</input>
<input mode=""speech"" intelligibility=""2"">cooperation</input>
<input mode=""speech"" intelligibility=""5"">not</input>
<input mode=""speech"" intelligibility=""2"">imitation</input>
</inputs>
"
21204,1179,337,3,"<? xml version = ""1.0"" encoding = ""UTF-8"" ?>
 <interpretation grammar="".SENTENCE"" intelligibility=""3"" >
<instance>most talented players dont always succeed some dont even make the team its more whats inside</instance>
<inputs>
<input mode=""speech"" intelligibility=""5"">most</input>
<input mode=""speech"" intelligibility=""3"">talented</input>
<input mode=""speech"" intelligibility=""3"">players</input>
<input mode=""speech"" intelligibility=""4"">dont</input>
<input mode=""speech"" intelligibility=""1"">always</input>
<input mode=""speech"" intelligibility=""4"">succeed</input>
<input mode=""speech"" intelligibility=""6"">some</input>
<input mode=""speech"" intelligibility=""3"">dont</input>
<input mode=""speech"" intelligibility=""5"">even</input>
<input mode=""speech"" intelligibility=""3"">make</input>
<input mode=""speech"" intelligibility=""5"">the</input>
<input mode=""speech"" intelligibility=""4"">team</input>
<input mode=""speech"" intelligibility=""5"">its</input>
<input mode=""speech"" intelligibility=""2"">more</input>
<input mode=""speech"" intelligibility=""2"">whats</input>
<input mode=""speech"" intelligibility=""3"">inside</input>
</inputs>
"
